Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Masters Transportation,OPERATIONAL,"2300 South Throop Street, Chicago",Price information not available,4,4,"['point_of_interest', 'establishment']",41.8504561,-87.6589891
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
Chinatown Hotel,OPERATIONAL,"214 West 22nd Place, Chicago",Price information not available,3.1,709,"['lodging', 'point_of_interest', 'establishment']",41.8523641,-87.63259
Chicago South Loop Hotel,OPERATIONAL,"11 West 26th Street, Chicago",Price information not available,3.9,2240,"['parking', 'beauty_salon', 'cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",41.84525290000001,-87.6277863
Lao Sze Chuan,OPERATIONAL,"2172 South Archer Avenue, Chicago",2,4,1483,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8533423,-87.63508519999999
Connie's Pizza,OPERATIONAL,"2373 South Archer Avenue, Chicago",2,4.4,4899,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8492671,-87.6410642
Triple Crown Restaurant,OPERATIONAL,"2217 South Wentworth Avenue, Chicago",2,4.3,3624,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.852452,-87.631856
Walgreens,OPERATIONAL,"316 West Cermak Road, Chicago",2,2.7,159,"['drugstore', 'convenience_store', 'clothing_store', 'store', 'food', 'point_of_interest', 'health', 'establishment']",41.8533845,-87.6357501
Skylark,OPERATIONAL,"2149 South Halsted Street, Chicago",1,4.6,765,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8527778,-87.64638889999999
Ricobene's,OPERATIONAL,"252 West 26th Street, Chicago",1,4.6,7070,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.84574369999999,-87.6339284
Lawrence's Fish & Shrimp,OPERATIONAL,"2120 South Canal Street, Chicago",2,4.3,6306,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8538807,-87.63886
Joy Yee,OPERATIONAL,"2139 South China Place, Chicago",2,4.3,4088,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8540611,-87.633873
Chinatown Square Association,OPERATIONAL,"2133 South China Place, Chicago",Price information not available,4.5,109,"['point_of_interest', 'establishment']",41.85430239999999,-87.63357769999999
Moon Palace Express,OPERATIONAL,"216 West Cermak Road, Chicago",2,4.2,326,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8531761,-87.6325439
MingHin Cuisine,OPERATIONAL,"2168 South Archer Avenue, Chicago",2,4.3,7574,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8532774,-87.63484249999999
Three Happiness Restaurant,OPERATIONAL,"209 West Cermak Road, Chicago",1,3.9,1307,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8526308,-87.632446
Christina's Skincare,OPERATIONAL,"2147 South Lumber Street Ste #322, Chicago",Price information not available,5,21,"['beauty_salon', 'spa', 'point_of_interest', 'establishment']",41.8532218,-87.6409887
Norcon Inc,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8517654,-87.646141
Mercy Medical in Chinatown,OPERATIONAL,"2323 South Wentworth Avenue, Chicago",Price information not available,1.7,12,"['hospital', 'point_of_interest', 'health', 'establishment']",41.85027679999999,-87.63162609999999
Oceania Tours Inc,OPERATIONAL,"2160 South Archer Avenue #201, Chicago",Price information not available,4.7,6,"['travel_agency', 'point_of_interest', 'establishment']",41.8535143,-87.634493
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
Mark Sheridan Math & Science Academy,OPERATIONAL,"533 West 27th Street, Chicago",Price information not available,4.6,28,"['primary_school', 'point_of_interest', 'school', 'establishment']",41.84424589999999,-87.6412481
Ping Tom Memorial Park,OPERATIONAL,"1700 South Wentworth Avenue, Chicago",Price information not available,4.6,3675,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.8572974,-87.6343835
Gio's Cafe And Deli,OPERATIONAL,"2724 South Lowe Avenue, Chicago",2,4.7,574,"['meal_delivery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",41.8436568,-87.6429284
Chinatown Chamber of Commerce,OPERATIONAL,"2169B South China Place, Chicago",Price information not available,3.1,7,"['point_of_interest', 'establishment']",41.85356669999999,-87.6351633
Imperial Restaurant,OPERATIONAL,"2100 South Archer Avenue, Chicago",2,4,1230,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8545544,-87.6322747
The Noodle Vietnamese & Thai Cuisine,OPERATIONAL,"2336 South Wentworth Avenue, Chicago",1,4.1,1047,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8498424,-87.6322588
Community Care Center,OPERATIONAL,"9660 Wicker Avenue, Saint John",Price information not available,3.5,13,"['doctor', 'health', 'point_of_interest', 'establishment']",41.8459378,-87.6339285
Bublys Photography llc,OPERATIONAL,"329 West 18th Street #705, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8575191,-87.63626889999999
"Verve, a Credit Union",OPERATIONAL,"2335 South Wentworth Avenue, Chicago",Price information not available,4.9,11,"['atm', 'finance', 'point_of_interest', 'establishment']",41.8500141,-87.63181349999999
Carbon Live Fire Mexican Grill,OPERATIONAL,"300 West 26th Street, Chicago",2,4.4,1789,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8457425,-87.6347923
Chi Cafe,OPERATIONAL,"2160 South Archer Avenue, Chicago",1,4.3,1804,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8534879,-87.6345473
The Law Office of Mark Lewis,OPERATIONAL,"238 West Cermak Road #3B, Chicago",Price information not available,5,1,"['lawyer', 'point_of_interest', 'establishment']",41.8530867,-87.6332965
Chinese American Museum of Chicago,OPERATIONAL,"238 West 23rd Street, Chicago",Price information not available,4.6,304,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",41.85119600000001,-87.633522
Citi,OPERATIONAL,"2022 South Archer Avenue, Chicago",Price information not available,3.5,53,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",41.8546124,-87.6322371
Canal Street Marina,OPERATIONAL,"2129 South Canal Street, Chicago",Price information not available,4.7,39,"['storage', 'point_of_interest', 'establishment']",41.8538521,-87.6378814
Tattoo Union,OPERATIONAL,"2238 South Archer Avenue, Chicago",Price information not available,4.6,293,"['point_of_interest', 'establishment']",41.8522762,-87.6363195
Project: VISION,OPERATIONAL,"236 West 22nd Place #1, Chicago",Price information not available,4.6,22,"['point_of_interest', 'establishment']",41.8523215,-87.63347879999999
Joy Yee Plus,OPERATIONAL,"2159 South China Place, Chicago",2,4.3,800,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8537385,-87.6346921
Haines Elementary School,OPERATIONAL,"247 West 23rd Place, Chicago",Price information not available,2.9,11,"['primary_school', 'point_of_interest', 'school', 'establishment']",41.849803,-87.6338021
Headquarter Salon,OPERATIONAL,"2145 South China Place, Chicago",Price information not available,3.9,404,"['hair_care', 'point_of_interest', 'establishment']",41.85398299999999,-87.6341738
Quick Delivery Services Inc,OPERATIONAL,United States,Price information not available,2.6,5,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
Ahjoomah's Apron Korean Restaurant,OPERATIONAL,"218 West Cermak Road, Chicago",2,4.3,1294,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8530159,-87.6326065
Footco Orthopedic,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['doctor', 'point_of_interest', 'health', 'establishment']",41.85,-87.64999999999999
C E Distribution Inc,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
Park To Shop Supermarket (Hong Kong Market),OPERATIONAL,"520 West 24th Place, Chicago",Price information not available,4.1,1094,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.84856159999999,-87.6409201
SEIU Healthcare,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,3.6,92,"['point_of_interest', 'establishment']",41.8517654,-87.646141
New Furama Restaurant,OPERATIONAL,"2828 South Wentworth Avenue, Chicago",2,4.4,514,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.84168729999999,-87.6320186
Jinn Express Inc. 芝加哥捷通快递,OPERATIONAL,"2519 South Halsted Street, Chicago",Price information not available,3.5,32,"['point_of_interest', 'establishment']",41.84655490000001,-87.64620939999999
U-Haul Moving & Storage of South Loop,OPERATIONAL,"500 West Cermak Road, Chicago",1,4.3,293,"['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']",41.8534689,-87.6409333
Tony T Shu & Associates,OPERATIONAL,"2148 South China Place Suite 2F, Chicago",Price information not available,No rating,No ratings,"['lawyer', 'point_of_interest', 'establishment']",41.85438750000001,-87.6347318
Merchant Enterprises Inc,OPERATIONAL,"2230 South Wentworth Avenue, Chicago",Price information not available,4.5,2,"['atm', 'finance', 'point_of_interest', 'establishment']",41.851952,-87.63222499999999
St. Jerome Catholic School,OPERATIONAL,"2801 South Princeton Avenue, Chicago",Price information not available,3.6,7,"['school', 'point_of_interest', 'establishment']",41.8424243,-87.6338538
Extra Space Storage,OPERATIONAL,"2361 South State Street, Chicago",Price information not available,4.7,482,"['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']",41.8495772,-87.6266512
National Teacher's Academy,OPERATIONAL,"55 West Cermak Road, Chicago",Price information not available,4.3,48,"['primary_school', 'university', 'secondary_school', 'school', 'point_of_interest', 'establishment']",41.8525034,-87.6280809
123dj.com,OPERATIONAL,"2201 South Union Avenue, Chicago",Price information not available,4.3,524,"['point_of_interest', 'store', 'establishment']",41.852501,-87.6444564
Golden Dragon Fortune Cookies,OPERATIONAL,"2323 South Archer Avenue, Chicago",Price information not available,4.3,21,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",41.85027669999999,-87.6393899
Wentworth Dental Clinic,OPERATIONAL,"2323 South Wentworth Avenue # 202, Chicago",Price information not available,4,50,"['dentist', 'doctor', 'point_of_interest', 'health', 'establishment']",41.850257,-87.631676
2229 S Halsted LLC,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,4.3,18,"['point_of_interest', 'establishment']",41.8517654,-87.646141
Milk Design,OPERATIONAL,"2220 South Halsted Street, Chicago",Price information not available,1.8,5,"['general_contractor', 'point_of_interest', 'establishment']",41.8519683,-87.6469487
Colorphonic,OPERATIONAL,"2215 South Union Avenue, Chicago",Price information not available,5,1,"['point_of_interest', 'establishment']",41.8521075,-87.64445180000001
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
Chicago South Loop Hotel,OPERATIONAL,"11 West 26th Street, Chicago",Price information not available,3.9,2240,"['beauty_salon', 'parking', 'cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",41.84525290000001,-87.6277863
Chinatown Hotel,OPERATIONAL,"214 West 22nd Place, Chicago",Price information not available,3.1,709,"['lodging', 'point_of_interest', 'establishment']",41.8523641,-87.63259
Hyatt Regency McCormick Place Chicago,OPERATIONAL,"2233 South Doctor Martin Luther King Junior Drive, Chicago",Price information not available,4.4,6412,"['lodging', 'point_of_interest', 'establishment']",41.85213950000001,-87.61778939999999
The Wheeler Mansion,OPERATIONAL,"2020 South Calumet Avenue, Chicago",Price information not available,4.2,117,"['lodging', 'point_of_interest', 'establishment']",41.8549017,-87.61938099999999
Reggies Chicago,OPERATIONAL,"2105 South State Street, Chicago",1,4.5,4434,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.853918,-87.6268523
McCormick Place,OPERATIONAL,"2301 South Doctor Martin Luther King Junior Drive, Chicago",Price information not available,4.5,13681,"['point_of_interest', 'establishment']",41.8527221,-87.6158294
SilverIP Communications,OPERATIONAL,"2241 South Wabash Avenue, Chicago",Price information not available,4.9,328,"['point_of_interest', 'establishment']",41.8516494,-87.62504140000001
Triple Crown Restaurant,OPERATIONAL,"2217 South Wentworth Avenue, Chicago",2,4.3,3624,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.852452,-87.631856
Lao Sze Chuan,OPERATIONAL,"2172 South Archer Avenue, Chicago",2,4,1483,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8533423,-87.63508519999999
White Castle,OPERATIONAL,"2140 South Wabash Avenue, Chicago",1,3.7,2473,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8531335,-87.6259912
Cafe Bionda,OPERATIONAL,"1924 South State Street, Chicago",2,4.5,801,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.85578230000001,-87.6275689
Ricobene's,OPERATIONAL,"252 West 26th Street, Chicago",1,4.6,7070,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.84574369999999,-87.6339284
Napleton Downtown Chicago.,OPERATIONAL,"2720 South Michigan Avenue, Chicago",Price information not available,4.3,1199,"['car_dealer', 'point_of_interest', 'store', 'establishment']",41.843658,-87.623863
South Loop Physicians Group at UI Health,OPERATIONAL,"2600 South Michigan Avenue suite 100, Chicago",Price information not available,2.3,6,"['point_of_interest', 'health', 'establishment']",41.845375,-87.6241989
"Sami Atassi, MD",OPERATIONAL,"2600 South Michigan Avenue #308, Chicago",Price information not available,4.2,6,"['doctor', 'point_of_interest', 'health', 'establishment']",41.8454489,-87.62389549999999
Dr. Cordia Clark-White,OPERATIONAL,"2600 South Michigan Avenue, Chicago",Price information not available,5,7,"['doctor', 'point_of_interest', 'health', 'establishment']",41.8454017,-87.62399839999999
McCormick Square,OPERATIONAL,"301 East Cermak Road, Chicago",Price information not available,4.6,155,"['point_of_interest', 'establishment']",41.85126349999999,-87.6184672
Joy Yee,OPERATIONAL,"2139 South China Place, Chicago",2,4.3,4088,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8540611,-87.633873
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
Simone's,OPERATIONAL,"960 West 18th Street, Chicago",2,4.3,2072,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8582389,-87.65105059999999
Digital Copier Supercenter,OPERATIONAL,"1100 West Cermak Road # B403, Chicago",Price information not available,3.4,7,"['point_of_interest', 'establishment']",41.8532269,-87.6535002
Skylark,OPERATIONAL,"2149 South Halsted Street, Chicago",1,4.6,765,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8527778,-87.64638889999999
Ravenswood Special Events,OPERATIONAL,"1100 West Cermak Road, Chicago",Price information not available,4.2,5,"['point_of_interest', 'establishment']",41.8532269,-87.6535002
Joy Yee,OPERATIONAL,"1335 South Halsted Street, Chicago",2,4.1,685,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8643741,-87.6465949
Dvorak (Anton) Park,OPERATIONAL,"1119 West Cullerton Street, Chicago",Price information not available,4.5,384,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.85432170000001,-87.6539063
Olive Properties,OPERATIONAL,"1100 West Cermak Road Ste 100, Chicago",Price information not available,3,4,"['point_of_interest', 'establishment']",41.85266089999999,-87.653398
Rocket Productions Chicago,OPERATIONAL,"1100 West Cermak Road Suite 121, Chicago",Price information not available,5,1,"['store', 'point_of_interest', 'establishment']",41.853193,-87.65353859999999
Sietto,OPERATIONAL,"1100 West Cermak Road, Chicago",Price information not available,5,6,"['point_of_interest', 'establishment']",41.85268549999999,-87.65205170000002
Honky Tonk BBQ / The Tonk,OPERATIONAL,"1213 West 18th Street, Chicago",2,4.3,1503,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8578007,-87.65681769999999
Knee Deep Vintage,OPERATIONAL,"1219 West 18th Street, Chicago",Price information not available,4.4,100,"['clothing_store', 'store', 'point_of_interest', 'establishment']",41.8578381,-87.6572005
Paul Mitchell The School Chicago,OPERATIONAL,"1225 South Halsted Street, Chicago",Price information not available,4,329,"['beauty_salon', 'spa', 'hair_care', 'health', 'point_of_interest', 'establishment']",41.866304,-87.64664599999999
"Auction & Event Solutions, Chicago",OPERATIONAL,"29W110 Butterfield Rd Ste 103, Warrenville",Price information not available,5,1,"['point_of_interest', 'establishment']",41.853193,-87.65353859999999
Punch House,OPERATIONAL,"1227 West 18th Street, Chicago",2,4.5,443,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8577778,-87.6575
Lalo's on Maxwell,OPERATIONAL,"733 West Maxwell Street, Chicago",2,3.9,1495,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8645674,-87.64644299999999
Quick Delivery Services Inc,OPERATIONAL,United States,Price information not available,2.6,5,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
DESIAR Eyewear Boutique,OPERATIONAL,"2150 South Canalport Avenue, Chicago",Price information not available,No rating,No ratings,"['clothing_store', 'health', 'store', 'point_of_interest', 'establishment']",41.85322979999999,-87.65015249999999
Footco Orthopedic,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['doctor', 'health', 'point_of_interest', 'establishment']",41.85,-87.64999999999999
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
C E Distribution Inc,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
University Village Chicago,OPERATIONAL,"1415 South Campus Parkway, Chicago",Price information not available,4,28,"['real_estate_agency', 'point_of_interest', 'establishment']",41.86292270000001,-87.64762549999999
Emmanuel Presbyterian Church,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",41.85642180000001,-87.6567194
Sylvan Learning of Chicago,OPERATIONAL,"1609 South Halsted Street, Chicago",Price information not available,4.7,34,"['point_of_interest', 'establishment']",41.8595181,-87.6465506
Norcon Inc,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8517654,-87.646141
Thomson Reuters,OPERATIONAL,"1524 South Sangamon Street, Chicago",Price information not available,4,1,"['point_of_interest', 'establishment']",41.8607231,-87.65048279999999
Cold Stone Creamery,OPERATIONAL,"1316 South Halsted Street, Chicago",2,3.9,262,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8650584,-87.64707630000001
UIC Extended Campus,OPERATIONAL,"1333 South Halsted Street #205, Chicago",Price information not available,4.5,2,"['university', 'point_of_interest', 'establishment']",41.8644567,-87.6466858
Jim's Original,OPERATIONAL,"1250 South Union Avenue, Chicago",1,4.5,8754,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.865692,-87.645223
Fountainhead Lofts,OPERATIONAL,"1932 South Halsted Street, Chicago",Price information not available,4.2,6,"['art_gallery', 'point_of_interest', 'establishment']",41.855802,-87.64689899999999
John A. Walsh Elementary School,OPERATIONAL,"2015 South Peoria Street, Chicago",Price information not available,4.9,9,"['primary_school', 'point_of_interest', 'school', 'establishment']",41.85465869999999,-87.6479006
Thalia Hall,OPERATIONAL,"1807 South Allport Street, Chicago",Price information not available,4.7,3309,"['bar', 'point_of_interest', 'establishment']",41.857717,-87.657459
Pacific Garden Mission,OPERATIONAL,"1458 South Canal Street, Chicago",Price information not available,3.7,683,"['point_of_interest', 'establishment']",41.86223029999999,-87.63945319999999
Joseph Solomon & Associates,OPERATIONAL,"1151 West 14th Place #334, Chicago",Price information not available,5,1,"['point_of_interest', 'establishment']",41.8622546,-87.6552229
Birreria Reyes de Ocotlan,OPERATIONAL,"1322 West 18th Street, Chicago",1,4.2,498,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.85810089999999,-87.65979
Chocolate For Your Body Spa,OPERATIONAL,"1743 South Halsted Street #1F, Chicago",Price information not available,4.1,310,"['spa', 'beauty_salon', 'point_of_interest', 'establishment']",41.8578081,-87.6463591
BMO Bank N.A Branches,OPERATIONAL,"1400 West 18th Street, Chicago",Price information not available,3.4,16,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",41.8580019,-87.6614682
Kristoffer's Cafe & Bakery,OPERATIONAL,"1733 South Halsted Street, Chicago",1,4.7,495,"['bakery', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8581595,-87.6464511
"Lozano Branch, Chicago Public Library",OPERATIONAL,"1805 South Loomis Street, Chicago",Price information not available,4.3,84,"['library', 'point_of_interest', 'establishment']",41.8576229,-87.660933
Alivio Medical Center,OPERATIONAL,"966 West 21st Street, Chicago",Price information not available,2.6,153,"['hospital', 'point_of_interest', 'health', 'establishment']",41.854149,-87.6510359
Christina's Skincare,OPERATIONAL,"2147 South Lumber Street Ste #322, Chicago",Price information not available,5,21,"['beauty_salon', 'spa', 'point_of_interest', 'establishment']",41.8532218,-87.6409887
St Procopius Dual Language School,OPERATIONAL,"1625 South Allport Street, Chicago",Price information not available,4.1,9,"['point_of_interest', 'school', 'establishment']",41.85907340000001,-87.6575252
Juarez Truck Driving School,OPERATIONAL,"1151 West 18th Street, Chicago",Price information not available,4.7,305,"['point_of_interest', 'establishment']",41.8577483,-87.6552248
Chicago Arts District,OPERATIONAL,"1945 South Halsted Street, Chicago",Price information not available,4.5,23,"['art_gallery', 'point_of_interest', 'establishment']",41.8555878,-87.6462758
"Podmajersky, Inc.",OPERATIONAL,"1945 South Halsted Street, Chicago",Price information not available,3.6,9,"['real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment']",41.8555059,-87.6464354
McDonald's,OPERATIONAL,"1664 South Blue Island Avenue, Chicago",1,3.5,2015,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8584658,-87.66092929999999
Chicago Butcher Block,CLOSED_TEMPORARILY,"555 West 16th Street, Chicago",Price information not available,4.8,17,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",41.85983340000001,-87.6411706
Art of Imagination,OPERATIONAL,"1829 South Halsted Street, Chicago",Price information not available,4.9,75,"['florist', 'store', 'point_of_interest', 'general_contractor', 'establishment']",41.857189,-87.6464699
Scube Marketing,OPERATIONAL,"2150 South Canalport Avenue #2A11, Chicago",Price information not available,4.4,7,"['point_of_interest', 'establishment']",41.85322979999999,-87.65015249999999
Burrell Beverage,OPERATIONAL,"2150 South Canalport Avenue, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8532298,-87.6501526
UIC Physical Education Building,OPERATIONAL,"901 Roosevelt Road, Chicago",Price information not available,4.4,20,"['university', 'point_of_interest', 'establishment']",41.8667631,-87.64941759999999
SEIU Healthcare,OPERATIONAL,"2229 South Halsted Street, Chicago",Price information not available,3.6,92,"['point_of_interest', 'establishment']",41.8517654,-87.646141
Great Clips,OPERATIONAL,"1342 South Halsted Street, Chicago",Price information not available,4.1,327,"['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']",41.8643435,-87.6471287
Carnitas Don Pedro,OPERATIONAL,"1113 West 18th Street, Chicago",2,4.5,1810,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8577275,-87.6538356
SoLo Eye Care & Eyewear Gallery - University Village,OPERATIONAL,"1306 South Halsted Street, Chicago",Price information not available,4.8,169,"['store', 'point_of_interest', 'health', 'establishment']",41.865302,-87.64707399999999
Lik-Nu-Porcelain of Illnois,OPERATIONAL,Chicago,Price information not available,5,1,"['point_of_interest', 'establishment']",41.85,-87.64999999999999
Flames Field,OPERATIONAL,"901 West Roosevelt Road, Chicago",Price information not available,4.6,35,"['stadium', 'point_of_interest', 'establishment']",41.8655016,-87.65033389999999
Subway,OPERATIONAL,"1406 West 18th Street, Chicago",1,2.5,54,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.85801800000001,-87.6617102
Ghareeb Nawaz UIC,OPERATIONAL,"807 West Roosevelt Road, Chicago",1,3.9,1543,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8665953,-87.6473115
"Dr. Samuel N. Grief, MD",OPERATIONAL,"722 West Maxwell Street, Chicago",Price information not available,2.8,5,"['doctor', 'point_of_interest', 'health', 'establishment']",41.86503520000001,-87.6459252
Chicago,Status not available,Chicago,Price information not available,No rating,No ratings,"['locality', 'political']",41.8781136,-87.6297982
Chinatown Hotel,OPERATIONAL,"214 West 22nd Place, Chicago",Price information not available,3.1,709,"['lodging', 'point_of_interest', 'establishment']",41.8523641,-87.63259
Lao Sze Chuan,OPERATIONAL,"2172 South Archer Avenue, Chicago",2,4,1483,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8533423,-87.63508519999999
The Home Depot,OPERATIONAL,"1300 South Clinton Street, Chicago",1,4.1,2210,"['hardware_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",41.8657498,-87.6415282
Triple Crown Restaurant,OPERATIONAL,"2217 South Wentworth Avenue, Chicago",2,4.3,3624,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.852452,-87.631856
Walgreens,OPERATIONAL,"316 West Cermak Road, Chicago",2,2.7,159,"['drugstore', 'convenience_store', 'clothing_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",41.8533845,-87.6357501
Pacific Garden Mission,OPERATIONAL,"1458 South Canal Street, Chicago",Price information not available,3.7,683,"['point_of_interest', 'establishment']",41.86223029999999,-87.63945319999999
Joy Yee,OPERATIONAL,"2139 South China Place, Chicago",2,4.3,4088,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8540611,-87.633873
Ping Tom Memorial Park,OPERATIONAL,"1700 South Wentworth Avenue, Chicago",Price information not available,4.6,3675,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",41.8572974,-87.6343835
Lawrence's Fish & Shrimp,OPERATIONAL,"2120 South Canal Street, Chicago",2,4.3,6306,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8538807,-87.63886
Chinatown Square Association,OPERATIONAL,"2133 South China Place, Chicago",Price information not available,4.5,109,"['point_of_interest', 'establishment']",41.85430239999999,-87.63357769999999
Skylark,OPERATIONAL,"2149 South Halsted Street, Chicago",1,4.6,765,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8527778,-87.64638889999999
Bublys Photography llc,OPERATIONAL,"329 West 18th Street #705, Chicago",Price information not available,No rating,No ratings,"['point_of_interest', 'establishment']",41.8575191,-87.63626889999999
Cafe Bionda,OPERATIONAL,"1924 South State Street, Chicago",2,4.5,801,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.85578230000001,-87.6275689
Daystar Academy,OPERATIONAL,"1550 South State Street, Chicago",Price information not available,4.4,10,"['primary_school', 'secondary_school', 'point_of_interest', 'school', 'establishment']",41.860511,-87.6281028
Daystar Education Association,OPERATIONAL,"1550 South State Street, Chicago",Price information not available,4.5,2,"['point_of_interest', 'establishment']",41.8603126,-87.62866869999999
Moon Palace Express,OPERATIONAL,"216 West Cermak Road, Chicago",2,4.2,326,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8531761,-87.6325439
MingHin Cuisine,OPERATIONAL,"2168 South Archer Avenue, Chicago",2,4.3,7574,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8532774,-87.63484249999999
Dearborn Tower Condo Association,OPERATIONAL,"1530 South State Street, Chicago",Price information not available,4.5,42,"['point_of_interest', 'establishment']",41.8611229,-87.6275268
South Side,Status not available,Chicago,Price information not available,No rating,No ratings,"['neighborhood', 'political']",41.7506491,-87.64405529999999
